V_S, I_channel0.0,1e-05
0.0335,1e-05
0.0665,1e-05
0.1,2e-05
0.1335,2e-05
0.1665,2e-05
0.2,2e-05
0.2335,1e-05
0.2665,1e-05
0.3,2e-05
0.3335,2e-05
0.3665,2e-05
0.4,2e-05
0.4335,2e-05
0.4665,2e-05
0.5,2e-05
0.5335,2e-05
0.5665,2e-05
0.6,2e-05
0.6335,2e-05
0.6665,2e-05
0.7,2e-05
0.7335,2e-05
0.7665,2e-05
0.8,2e-05
0.8335,2e-05
0.8665,2e-05
0.9,2e-05
0.9335,2e-05
0.9665,2e-05
1.0,2e-05
1.0335,2e-05
1.0665,2e-05
1.1,2e-05
1.1335,3e-05
1.1665,2e-05
1.2,2e-05
1.2335,1e-05
1.2665,1e-05
1.3,1e-05
1.3335,1e-05
1.3665,1e-05
1.4,1e-05
1.4335,1e-05
1.4665,1e-05
1.5,-1e-05
1.5335,-1e-05
1.5665,-2e-05
1.6,-2e-05
1.6335,-3e-05
1.6665,-3e-05
1.7,-4e-05
1.7335,-4e-05
1.7665,-5e-05
1.8,-6e-05
1.8335,-6e-05
1.8665,-7e-05
1.9,-8e-05
1.9335,-9e-05
1.9665,-9e-05
2.0,-0.0001
2.033,-0.00011
2.067,-0.00012
2.1,-0.00013
2.133,-0.00014
2.167,-0.00015
2.2,-0.00016
2.233,-0.00017
2.267,-0.00019
2.3,-0.0002
2.333,-0.00022
2.367,-0.00023
2.4,-0.00024
2.433,-0.00025
2.467,-0.00026
2.5,-0.00028
2.533,-0.00029
2.567,-0.0003
2.6,-0.00032
2.633,-0.00034
2.667,-0.00035
2.7,-0.00036
2.733,-0.00038
2.767,-0.00039
2.8,-0.00041
2.833,-0.00043
2.867,-0.00044
2.9,-0.00046
2.933,-0.00047
2.967,-0.00049
3.0,-0.00051
3.033,-0.00052
3.067,-0.00054
3.1,-0.00056
3.133,-0.00058
3.167,-0.0006
3.2,-0.00061
3.233,-0.00063
3.267,-0.00065
3.3,-0.00067
3.333,-0.00069
3.367,-0.00071
3.4,-0.00073
3.433,-0.00075
3.467,-0.00077
3.5,-0.00079
3.533,-0.00081
3.567,-0.00083
3.6,-0.00085
3.633,-0.00087
3.667,-0.00089
3.7,-0.00091
3.733,-0.00094
3.767,-0.00096
3.8,-0.00098
3.833,-0.001
3.867,-0.00102
3.9,-0.00105
3.933,-0.00107
3.967,-0.00109
4.0,-0.00111
4.0325,-0.00114
4.0675,-0.00117
4.1,-0.00119
4.1325,-0.00121
4.1675,-0.00124
4.2,-0.00126
4.2325,-0.00129
4.2675,-0.00131
4.3,-0.00134
4.3325,-0.00136
4.3675,-0.00139
4.4,-0.00141
4.4325,-0.00144
4.4675,-0.00147
4.5,-0.00149
4.5325,-0.00152
4.5675,-0.00154
4.6,-0.00158
4.6325,-0.0016
4.6675,-0.00163
4.7,-0.00166
4.7325,-0.00169
4.7675,-0.00172
4.8,-0.00174
4.8325,-0.00177
4.8675,-0.0018
4.9,-0.00183
4.9325,-0.00186
4.9675,-0.00189
5.0,-0.00192
