V_G, I_channel0.0,7.53e-08
0.0065,6.06e-08
0.0135,4.46e-08
0.02,3.86e-08
0.0265,2.86e-08
0.0335,2.74e-08
0.04,2.28e-08
0.0465,1.72e-08
0.0535,1.8e-08
0.06,1.39e-08
0.0665,1.86e-08
0.0735,1.62e-08
0.08,1.45e-08
0.0865,1.2e-08
0.0935,5.5e-09
0.1,8.8e-09
0.1065,9.8e-09
0.1135,9.1e-09
0.12,8.3e-09
0.1265,7.6e-09
0.1335,1.07e-08
0.14,7e-09
0.1465,5.9e-09
0.1535,6.8e-09
0.16,7.7e-09
0.1665,5.4e-09
0.1735,5.6e-09
0.18,5.8e-09
0.1865,9e-09
0.1935,1.7e-09
0.2,6.2e-09
0.2065,5e-09
0.2135,1.2e-09
0.22,1.45e-08
0.2265,5.5e-09
0.2335,7.2e-09
0.24,5.9e-09
0.2465,3.6e-09
0.2535,6.4e-09
0.26,6.8e-09
0.2665,6.9e-09
0.2735,8.3e-09
0.28,1e-08
0.2865,1.24e-08
0.2935,1.59e-08
0.3,2.57e-08
0.3065,2.87e-08
0.3135,4.31e-08
0.32,5.31e-08
0.3265,6.83e-08
0.3335,8.38e-08
0.34,1.061e-07
0.3465,1.338e-07
0.3535,1.71e-07
0.36,2.03e-07
0.3665,2.68e-07
0.3735,3.31e-07
0.38,4.2e-07
0.3865,5.12e-07
0.3935,6.33e-07
0.4,7.65e-07
0.4065,9.28e-07
0.4135,1.132e-06
0.42,1.356e-06
0.4265,1.603e-06
0.4335,1.914e-06
0.44,2.26e-06
0.4465,2.63e-06
0.4535,3.08e-06
0.46,3.54e-06
0.4665,4.06e-06
0.4735,4.68e-06
0.48,5.3e-06
0.4865,5.99e-06
0.4935,6.8e-06
0.5,7.61e-06
0.5065,8.48e-06
0.5135,9.51e-06
0.52,1.055e-05
0.5265,1.167e-05
0.5335,1.295e-05
0.54,1.422e-05
0.5465,1.567e-05
0.5535,1.725e-05
0.56,1.878e-05
0.5665,2.03e-05
0.5735,2.22e-05
0.58,2.4e-05
0.5865,2.58e-05
0.5935,2.79e-05
0.6,2.99e-05
0.6065,3.21e-05
0.6135,3.45e-05
0.62,3.68e-05
0.6265,3.92e-05
0.6335,4.19e-05
0.64,4.44e-05
0.6465,4.72e-05
0.6535,5.01e-05
0.66,5.3e-05
0.6665,5.59e-05
0.6735,5.91e-05
0.68,6.22e-05
0.6865,6.54e-05
0.6935,6.88e-05
0.7,7.21e-05
0.7065,7.54e-05
0.7135,7.9e-05
0.72,8.24e-05
0.7265,8.6e-05
0.7335,8.98e-05
0.74,9.35e-05
0.7465,9.73e-05
0.7535,0.0001015
0.76,0.0001055
0.7665,0.0001096
0.7735,0.0001144
0.78,0.0001192
0.7865,0.000124
0.7935,0.0001295
0.8,0.0001348
0.8065,0.0001404
0.8135,0.0001468
0.82,0.0001532
0.8265,0.0001601
0.8335,0.0001681
0.84,0.000176
0.8465,0.0001845
0.8535,0.0001944
0.86,0.000207
0.8665,0.000217
0.8735,0.00023
0.88,0.000243
0.8865,0.000257
0.8935,0.000273
0.9,0.000289
0.9065,0.000307
0.9135,0.000328
0.92,0.000348
0.9265,0.00037
0.9335,0.000396
0.94,0.000422
0.9465,0.000449
0.9535,0.00048
0.96,0.00051
0.9665,0.000541
0.9735,0.000577
0.98,0.000611
0.9865,0.000647
0.9935,0.000688
1.0,0.000728
1.0065,0.00077
1.0135,0.000816
1.02,0.000861
1.0265,0.000909
1.0335,0.000962
1.04,0.001013
1.0465,0.001066
1.0535,0.001125
1.06,0.001181
1.0665,0.001239
1.0735,0.001303
1.08,0.001364
1.0865,0.001427
1.0935,0.001494
1.1,0.001558
1.1065,0.001623
1.1135,0.001694
1.12,0.001761
1.1265,0.001829
1.1335,0.001904
1.14,0.001975
1.1465,0.00207
1.1535,0.00215
1.16,0.00222
1.1665,0.0023
1.1735,0.00238
1.18,0.00246
1.1865,0.00254
1.1935,0.00262
1.2,0.0027
1.2065,0.00278
1.2135,0.00286
1.22,0.00294
1.2265,0.00302
1.2335,0.00311
1.24,0.00319
1.2465,0.00327
1.2535,0.00334
1.26,0.00335
1.2665,0.00335
1.2735,0.00335
1.28,0.00335
1.2865,0.00335
1.2935,0.00335
1.3,0.00335
1.3065,0.00335
1.3135,0.00335
1.32,0.00335
1.3265,0.00335
1.3335,0.00335
1.34,0.00335
1.3465,0.00335
1.3535,0.00335
1.36,0.00335
1.3665,0.00335
1.3735,0.00335
1.38,0.00335
1.3865,0.00334
1.3935,0.00334
1.4,0.00335
1.4065,0.00335
1.4135,0.00335
1.42,0.00334
1.4265,0.00334
1.4335,0.00334
1.44,0.00334
1.4465,0.00334
1.4535,0.00334
1.46,0.00334
1.4665,0.00334
1.4735,0.00334
1.48,0.00334
1.4865,0.00334
1.4935,0.00334
1.5,0.00334
1.5065,0.00334
1.5135,0.00334
1.52,0.00334
1.5265,0.00334
1.5335,0.00334
1.54,0.00334
1.5465,0.00334
1.5535,0.00334
1.56,0.00334
1.5665,0.00334
1.5735,0.00334
1.58,0.00334
1.5865,0.00334
1.5935,0.00334
1.6,0.00334
1.6065,0.00334
1.6135,0.00334
1.62,0.00334
1.6265,0.00334
1.6335,0.00334
1.64,0.00334
1.6465,0.00334
1.6535,0.00334
1.66,0.00334
1.6665,0.00334
1.6735,0.00334
1.68,0.00334
1.6865,0.00334
1.6935,0.00334
1.7,0.00334
1.7065,0.00334
1.7135,0.00334
1.72,0.00334
1.7265,0.00334
1.7335,0.00334
1.74,0.00334
1.7465,0.00334
1.7535,0.00334
