V_G, I_channel0.0,0.00195
4.7175,1e-10
4.7325,-2.4e-09
4.75,3e-10
4.7675,-1.6e-09
4.7825,-1.5e-09
4.8,0.0
4.8175,1e-10
4.8325,-1.3e-09
4.85,-1.7e-09
4.8675,-1.1e-09
4.8825,-1e-10
4.9,4e-10
4.9175,-1.6e-09
4.9325,1.9e-09
4.95,1.6e-09
4.9675,-6e-10
4.9825,-2.7e-09
5.0,-5e-10
